battery,cycle,Qd_Ah,SOH_pct,chargetime_min
data_1_cell34,346,1.0686,99.25,11.084
data_1_cell34,347,1.0685,99.25,11.001
data_1_cell34,348,1.0683,99.23,11.084
data_1_cell34,349,1.068,99.2,11.084
data_1_cell34,350,1.0676,99.16,11.085
data_1_cell34,351,1.0674,99.14,11.001
data_1_cell34,352,1.0672,99.12,11.001
data_1_cell34,353,1.067,99.11,11.084
data_1_cell34,354,1.067,99.1,11.084
data_1_cell34,355,1.0669,99.1,11.084
data_1_cell34,356,1.0668,99.09,11.001
data_1_cell34,357,1.0667,99.08,11.001
data_1_cell34,358,1.0667,99.07,11.084
data_1_cell34,359,1.0665,99.06,11.001
data_1_cell34,360,1.0664,99.05,11.084
data_1_cell34,361,1.0664,99.05,11.084
data_1_cell34,362,1.0665,99.06,11.085
data_1_cell34,363,1.0664,99.05,11.085
data_1_cell34,364,1.0662,99.04,11.001
data_1_cell34,365,1.0661,99.02,11.001
data_1_cell34,366,1.066,99.01,11.001
data_1_cell34,367,1.0646,98.89,11.001
data_1_cell34,368,1.0659,99.0,11.001
data_1_cell34,369,1.066,99.01,11.001
data_1_cell34,370,1.0661,99.02,11.001
data_1_cell34,371,1.0662,99.03,11.001
data_1_cell34,372,1.0662,99.03,11.001
data_1_cell34,373,1.065,98.92,11.085
data_1_cell34,374,1.0661,99.03,11.001
data_1_cell34,375,1.0661,99.03,11.001
data_1_cell34,376,1.066,99.02,11.084
data_1_cell34,377,1.0656,98.98,11.001
data_1_cell34,378,1.0655,98.96,11.001
data_1_cell34,379,1.0653,98.95,11.001
data_1_cell34,380,1.065,98.92,11.001
data_1_cell34,381,1.0649,98.91,11.001
data_1_cell34,382,1.0648,98.9,11.002
data_1_cell34,383,1.0647,98.89,11.084
data_1_cell34,384,1.0646,98.88,11.085
data_1_cell34,385,1.0646,98.88,11.085
data_1_cell34,386,1.0645,98.88,11.001
data_1_cell34,387,1.0644,98.87,11.001
data_1_cell34,388,1.0643,98.86,11.085
data_1_cell34,389,1.0643,98.86,11.001
data_1_cell34,390,1.0642,98.85,11.085
data_1_cell34,391,1.0642,98.85,11.001
data_1_cell34,392,1.0641,98.84,11.001
data_1_cell34,393,1.064,98.82,11.001
data_1_cell34,394,1.0638,98.81,11.001
data_1_cell34,395,1.0637,98.8,11.001
data_1_cell34,396,1.0636,98.79,11.001
data_1_cell34,397,1.0637,98.8,11.001
data_1_cell34,398,1.0636,98.79,11.001
data_1_cell34,399,1.0639,98.81,11.084
data_1_cell34,400,1.0637,98.8,11.001
data_1_cell34,401,1.0637,98.8,11.001
data_1_cell34,402,1.0625,98.69,11.001
data_1_cell34,403,1.0636,98.79,11.084
data_1_cell34,404,1.0636,98.79,11.001
data_1_cell34,405,1.0633,98.76,11.001
data_1_cell34,406,1.063,98.74,11.085
data_1_cell34,407,1.0628,98.72,11.085
data_1_cell34,408,1.0614,98.59,11.001
data_1_cell34,409,1.0625,98.69,11.084
data_1_cell34,410,1.0623,98.67,11.084
data_1_cell34,411,1.0622,98.66,11.085
data_1_cell34,412,1.0622,98.66,11.001
data_1_cell34,413,1.062,98.64,11.084
data_1_cell34,414,1.062,98.64,11.001
data_1_cell34,415,1.0619,98.63,11.084
data_1_cell34,416,1.0615,98.59,11.001
data_1_cell34,417,1.0615,98.59,11.001
data_1_cell34,418,1.0618,98.63,11.001
data_1_cell34,419,1.0618,98.62,11.001
data_1_cell34,420,1.0617,98.62,11.001
data_1_cell34,421,1.0614,98.59,11.084
data_1_cell34,422,1.0614,98.58,11.001
data_1_cell34,423,1.0609,98.54,11.084
data_1_cell34,424,1.061,98.55,11.001
data_1_cell34,425,1.0609,98.54,11.084
data_1_cell34,426,1.0613,98.57,11.084
data_1_cell34,427,1.0612,98.57,11.085
data_1_cell34,428,1.0612,98.57,11.001
data_1_cell34,429,1.0613,98.57,11.001
data_1_cell34,430,1.061,98.55,11.085
data_1_cell34,431,1.0611,98.56,11.002
data_1_cell34,432,1.0611,98.56,11.084
data_1_cell34,433,1.0608,98.53,11.001
data_1_cell34,434,1.0603,98.49,11.085
data_1_cell34,435,1.06,98.45,11.001
data_1_cell34,436,1.0598,98.44,11.084
data_1_cell34,437,1.0597,98.43,11.001
data_1_cell34,438,1.0594,98.4,11.085
data_1_cell34,439,1.0595,98.41,11.001
data_1_cell34,440,1.0595,98.41,11.085
data_1_cell34,441,1.0594,98.4,11.001
data_1_cell34,442,1.0593,98.4,11.084
data_1_cell34,443,1.058,98.27,11.084
data_1_cell34,444,1.0587,98.34,11.084
data_1_cell34,445,1.0589,98.35,11.084
data_1_cell34,446,1.0588,98.35,11.001
data_1_cell34,447,1.0589,98.35,11.084
data_1_cell34,448,1.0588,98.34,11.084
data_1_cell34,449,1.0574,98.22,11.085
data_1_cell34,450,1.0585,98.32,11.001
data_1_cell34,451,1.0581,98.28,11.085
data_1_cell34,452,1.0578,98.26,11.084
data_1_cell34,453,1.0579,98.27,11.001
data_1_cell34,454,1.0582,98.29,11.084
data_1_cell34,455,1.0581,98.28,11.001
data_1_cell34,456,1.0579,98.26,11.084
data_1_cell34,457,1.0581,98.28,11.001
data_1_cell34,458,1.058,98.27,11.001
data_1_cell34,459,1.0576,98.23,11.085
data_1_cell34,460,1.0578,98.26,11.085
data_1_cell34,461,1.0577,98.24,11.001
data_1_cell34,462,1.0574,98.21,11.084
data_1_cell34,463,1.0572,98.19,11.001
data_1_cell34,464,1.0569,98.17,11.001
data_1_cell34,465,1.0557,98.06,11.001
data_1_cell34,466,1.0566,98.14,11.001
data_1_cell34,467,1.0565,98.13,11.085
data_1_cell34,468,1.0564,98.12,11.001
data_1_cell34,469,1.0559,98.07,11.085
data_1_cell34,470,1.0561,98.09,11.001
data_1_cell34,471,1.0559,98.08,11.001
data_1_cell34,472,1.0556,98.04,11.085
data_1_cell34,473,1.0556,98.05,11.084
data_1_cell34,474,1.0556,98.05,11.001
data_1_cell34,475,1.0552,98.01,11.084
data_1_cell34,476,1.055,97.99,11.001
data_1_cell34,477,1.0552,98.01,11.084
data_1_cell34,478,1.0549,97.98,11.084
data_1_cell34,479,1.055,97.99,11.084
data_1_cell34,480,1.0548,97.97,11.001
data_1_cell34,481,1.0546,97.95,11.001
data_1_cell34,482,1.0548,97.97,11.001
data_1_cell34,483,1.0546,97.95,11.001
data_1_cell34,484,1.0546,97.96,11.084
data_1_cell34,485,1.0547,97.96,11.001
data_1_cell34,486,1.055,98.0,11.084
data_1_cell34,487,1.0549,97.98,11.084
data_1_cell34,488,1.0544,97.93,11.001
data_1_cell34,489,1.0541,97.91,11.001
data_1_cell34,490,1.0525,97.76,11.085
data_1_cell34,491,1.0533,97.84,11.001
data_1_cell34,492,1.0536,97.86,11.001
data_1_cell34,493,1.053,97.81,11.084
data_1_cell34,494,1.0528,97.79,11.085
data_1_cell34,495,1.053,97.81,11.001
data_1_cell34,496,1.0516,97.67,11.001
data_1_cell34,497,1.0515,97.67,11.084
data_1_cell34,498,1.051,97.62,11.084
data_1_cell34,499,1.0489,97.43,11.002
data_1_cell34,500,1.0502,97.55,11.002
data_1_cell34,501,1.05,97.53,11.001
data_1_cell34,502,1.0508,97.6,11.001
data_1_cell34,503,1.05,97.53,11.084
data_1_cell34,504,1.0498,97.51,11.084
data_1_cell34,505,1.0497,97.5,11.085
data_1_cell34,506,1.0496,97.49,11.085
data_1_cell34,507,1.0494,97.47,11.001
data_1_cell34,508,1.0495,97.48,11.001
data_1_cell34,509,1.0491,97.44,11.001
data_1_cell34,510,1.0487,97.41,11.001
data_1_cell34,511,1.0489,97.42,11.084
data_1_cell34,512,1.0486,97.4,11.001
data_1_cell34,513,1.0489,97.43,11.084
data_1_cell34,514,1.0484,97.38,11.085
data_1_cell34,515,1.0487,97.41,11.001
data_1_cell34,516,1.0484,97.38,11.001
data_1_cell34,517,1.048,97.34,11.084
data_1_cell34,518,1.0479,97.33,11.001
data_1_cell34,519,1.0474,97.28,11.084
data_1_cell34,520,1.0474,97.28,11.084
data_1_cell34,521,1.0467,97.23,11.084
data_1_cell34,522,1.0465,97.21,11.084
data_1_cell34,523,1.0466,97.21,11.084
data_1_cell34,524,1.046,97.15,11.085
data_1_cell34,525,1.0457,97.12,11.001
data_1_cell34,526,1.0456,97.12,11.084
data_1_cell34,527,1.0453,97.09,11.001
data_1_cell34,528,1.0453,97.09,11.085
data_1_cell34,529,1.0451,97.07,11.001
data_1_cell34,530,1.0448,97.05,11.002
data_1_cell34,531,1.0444,97.01,11.084
data_1_cell34,532,1.0444,97.0,11.085
data_1_cell34,533,1.0444,97.01,11.001
data_1_cell34,534,1.0443,97.0,11.001
data_1_cell34,535,1.0436,96.94,11.084
data_1_cell34,536,1.0435,96.93,11.001
data_1_cell34,537,1.042,96.78,11.084
data_1_cell34,538,1.0431,96.88,11.001
data_1_cell34,539,1.0426,96.84,11.001
data_1_cell34,540,1.0427,96.85,11.085
data_1_cell34,541,1.0425,96.83,11.005
data_1_cell34,542,1.0426,96.84,11.084
data_1_cell34,543,1.0407,96.67,11.084
data_1_cell34,544,1.0417,96.75,11.001
data_1_cell34,545,1.0414,96.73,11.001
data_1_cell34,546,1.0413,96.72,11.084
data_1_cell34,547,1.041,96.69,11.085
data_1_cell34,548,1.0407,96.67,11.001
data_1_cell34,549,1.039,96.5,11.085
data_1_cell34,550,1.0397,96.57,11.002
data_1_cell34,551,1.0393,96.53,11.001
data_1_cell34,552,1.0396,96.56,11.002
data_1_cell34,553,1.039,96.51,11.001
data_1_cell34,554,1.0386,96.47,11.002
data_1_cell34,555,1.0384,96.45,11.007
data_1_cell34,556,1.0376,96.37,11.086
data_1_cell34,557,1.0379,96.4,11.086
data_1_cell34,558,1.0372,96.33,11.003
data_1_cell34,559,1.0376,96.37,11.086
data_1_cell34,560,1.037,96.32,11.003
data_1_cell34,561,1.0371,96.33,11.086
data_1_cell34,562,1.0369,96.32,11.003
data_1_cell34,563,1.0363,96.26,11.088
data_1_cell34,564,1.0357,96.2,11.005
data_1_cell34,565,1.0357,96.2,11.089
data_1_cell34,566,1.0349,96.13,11.089
data_1_cell34,567,1.0353,96.16,11.089
data_1_cell34,568,1.0347,96.1,11.003
data_1_cell34,569,1.0345,96.09,11.086
data_1_cell34,570,1.0346,96.1,11.002
data_1_cell34,571,1.0342,96.06,11.003
data_1_cell34,572,1.0342,96.06,11.003
data_1_cell34,573,1.0339,96.03,11.086
data_1_cell34,574,1.0332,95.97,11.003
data_1_cell34,575,1.0326,95.91,11.005
data_1_cell34,576,1.0322,95.87,11.008
data_1_cell34,577,1.0317,95.83,11.094
data_1_cell34,578,1.0314,95.8,11.012
data_1_cell34,579,1.0311,95.77,11.097
data_1_cell34,580,1.0304,95.71,11.098
data_1_cell34,581,1.0302,95.69,11.016
data_1_cell34,582,1.0297,95.65,11.099
data_1_cell34,583,1.0298,95.65,11.017
data_1_cell34,584,1.0289,95.57,11.1
data_1_cell34,585,1.0284,95.52,11.104
data_1_cell34,586,1.0283,95.51,11.103
data_1_cell34,587,1.0278,95.46,11.104
data_1_cell34,588,1.0276,95.45,11.022
data_1_cell34,589,1.0268,95.37,11.105
data_1_cell34,590,1.0265,95.35,11.106
data_1_cell34,591,1.0256,95.26,11.03
data_1_cell34,592,1.0259,95.29,11.11
data_1_cell34,593,1.025,95.2,11.028
data_1_cell34,594,1.0248,95.19,11.112
data_1_cell34,595,1.024,95.11,11.113
data_1_cell34,596,1.0237,95.09,11.028
data_1_cell34,597,1.0229,95.01,11.025
data_1_cell34,598,1.0228,95.01,11.026
data_1_cell34,599,1.0227,95.0,11.107
data_1_cell34,600,1.0224,94.96,11.108
data_1_cell34,601,1.0216,94.89,11.028
data_1_cell34,602,1.021,94.83,11.031
data_1_cell34,603,1.0207,94.8,11.03
data_1_cell34,604,1.02,94.74,11.041
data_1_cell34,605,1.0191,94.66,11.131
data_1_cell34,606,1.0189,94.64,11.049
data_1_cell34,607,1.018,94.55,11.052
data_1_cell34,608,1.0172,94.48,11.054
data_1_cell34,609,1.017,94.46,11.137
data_1_cell34,610,1.0166,94.42,11.058
data_1_cell34,611,1.0159,94.36,11.143
data_1_cell34,612,1.0155,94.32,11.143
data_1_cell34,613,1.0145,94.23,11.065
data_1_cell34,614,1.0128,94.08,11.149
data_1_cell34,615,1.0136,94.14,11.07
data_1_cell34,616,1.0129,94.08,11.074
data_1_cell34,617,1.0122,94.01,11.16
data_1_cell34,618,1.0118,93.98,11.163
data_1_cell34,619,1.011,93.91,11.165
data_1_cell34,620,1.0095,93.76,11.085
data_1_cell34,621,1.0097,93.78,11.171
data_1_cell34,622,1.0094,93.75,11.091
data_1_cell34,623,1.0079,93.62,11.177
data_1_cell34,624,1.008,93.63,11.097
data_1_cell34,625,1.0071,93.54,11.099
data_1_cell34,626,1.0052,93.36,11.103
data_1_cell34,627,1.0059,93.43,11.103
data_1_cell34,628,1.0049,93.33,11.189
data_1_cell34,629,1.0042,93.28,11.113
data_1_cell34,630,1.0035,93.21,11.117
data_1_cell34,631,1.0027,93.13,11.208
data_1_cell34,632,1.0021,93.08,11.215
data_1_cell34,633,1.0016,93.03,11.132
data_1_cell34,634,1.0008,92.95,11.223
data_1_cell34,635,0.9997,92.86,11.145
data_1_cell34,636,0.9993,92.82,11.233
data_1_cell34,637,0.9983,92.72,11.156
data_1_cell34,638,0.9977,92.67,11.161
data_1_cell34,639,0.9966,92.57,11.167
data_1_cell34,640,0.9959,92.5,11.174
data_1_cell34,641,0.9951,92.43,11.263
data_1_cell34,642,0.9941,92.34,11.186
data_1_cell34,643,0.9932,92.25,11.276
data_1_cell34,644,0.9926,92.19,11.283
data_1_cell34,645,0.9917,92.11,11.214
data_1_cell34,646,0.9906,92.01,11.297
data_1_cell34,647,0.9895,91.91,11.302
data_1_cell34,648,0.9886,91.82,11.31
data_1_cell34,649,0.988,91.77,11.321
data_1_cell34,650,0.9867,91.64,11.329
data_1_cell34,651,0.9858,91.56,11.334
data_1_cell34,652,0.9849,91.48,11.262
data_1_cell34,653,0.9839,91.39,11.355
data_1_cell34,654,0.9827,91.28,11.279
data_1_cell34,655,0.9821,91.22,11.284
data_1_cell34,656,0.9809,91.11,11.287
data_1_cell34,657,0.9798,91.01,11.294
data_1_cell34,658,0.979,90.94,11.386
data_1_cell34,659,0.9777,90.81,11.403
data_1_cell34,660,0.9768,90.73,11.364
data_1_cell34,661,0.9756,90.62,11.393
data_1_cell34,662,0.9747,90.53,11.525
data_1_cell34,663,0.9721,90.29,11.58
data_1_cell34,664,0.9726,90.33,11.609
data_1_cell34,665,0.9715,90.23,11.528
data_1_cell34,666,0.9698,90.07,11.574
data_1_cell34,667,0.9689,90.0,11.672
data_1_cell34,668,0.9681,89.92,11.699
data_1_cell34,669,0.9671,89.83,11.667
data_1_cell34,670,0.9656,89.69,11.67
data_1_cell34,671,0.9645,89.59,11.701
data_1_cell34,672,0.9633,89.48,11.73
data_1_cell34,673,0.9623,89.38,11.785
data_1_cell34,674,0.9613,89.29,11.896
data_1_cell34,675,0.9597,89.14,11.83
data_1_cell34,676,0.9586,89.04,11.883
data_1_cell34,677,0.9578,88.96,11.999
data_1_cell34,678,0.9566,88.85,12.018
data_1_cell34,679,0.9553,88.74,12.045
data_1_cell34,680,0.9543,88.64,12.089
data_1_cell34,681,0.9532,88.53,12.039
data_1_cell34,682,0.9505,88.29,12.086
data_1_cell34,683,0.9506,88.29,12.129
data_1_cell34,684,0.9493,88.18,12.242
data_1_cell34,685,0.9484,88.09,12.181
data_1_cell34,686,0.9468,87.94,12.211
data_1_cell34,687,0.9461,87.88,12.303
data_1_cell34,688,0.9449,87.77,12.272
data_1_cell34,689,0.9438,87.66,12.381
data_1_cell34,690,0.9426,87.55,12.428
data_1_cell34,691,0.9415,87.45,12.426
data_1_cell34,692,0.9402,87.33,12.462
data_1_cell34,693,0.939,87.22,12.543
data_1_cell34,694,0.9377,87.1,12.593
data_1_cell34,695,0.9365,86.99,12.719
data_1_cell34,696,0.9356,86.9,12.767
data_1_cell34,697,0.9343,86.78,12.753
data_1_cell34,698,0.933,86.66,12.784
data_1_cell34,699,0.9318,86.55,12.841
data_1_cell34,700,0.9308,86.46,12.897
data_1_cell34,701,0.9294,86.32,13.029
data_1_cell34,702,0.9285,86.25,13.031
data_1_cell34,703,0.9272,86.12,13.164
data_1_cell34,704,0.926,86.01,13.159
data_1_cell34,705,0.9246,85.88,13.203
data_1_cell34,706,0.9234,85.77,13.375
data_1_cell34,707,0.9224,85.68,13.353
data_1_cell34,708,0.9213,85.58,13.4
data_1_cell34,709,0.92,85.45,13.584
data_1_cell34,710,0.919,85.36,13.593
data_1_cell34,711,0.9176,85.23,13.749
data_1_cell34,712,0.9164,85.12,13.825
data_1_cell34,713,0.9153,85.01,13.836
data_1_cell34,714,0.9126,84.77,13.912
data_1_cell34,715,0.9126,84.76,14.096
data_1_cell34,716,0.9114,84.66,14.105
data_1_cell34,717,0.9106,84.58,14.257
data_1_cell34,718,0.9091,84.44,14.235
data_1_cell34,719,0.9079,84.33,14.308
data_1_cell34,720,0.9069,84.23,14.481
data_1_cell34,721,0.9058,84.14,14.585
data_1_cell34,722,0.9044,84.0,14.691
data_1_cell34,723,0.9032,83.89,14.73
data_1_cell34,724,0.902,83.78,15.015
data_1_cell34,725,0.9007,83.66,15.234
data_1_cell34,726,0.8995,83.55,15.313
data_1_cell34,727,0.8971,83.32,15.472
data_1_cell34,728,0.897,83.32,15.65
data_1_cell34,729,0.8957,83.2,15.821
data_1_cell34,730,0.8946,83.09,16.022
data_1_cell34,731,0.8935,83.0,16.338
data_1_cell34,732,0.8925,82.9,16.322
data_1_cell34,733,0.8913,82.79,16.559
data_1_cell34,734,0.89,82.67,17.043
data_1_cell34,735,0.889,82.58,17.023
data_1_cell34,736,0.8879,82.47,17.347
data_1_cell34,737,0.8867,82.36,17.636
data_1_cell34,738,0.8854,82.24,18.096
data_1_cell34,739,0.8843,82.14,18.652
data_1_cell34,740,0.8821,81.93,19.397
data_1_cell35,1,1.0707,100.0,11.001
data_1_cell35,2,1.072,100.11,11.084
data_1_cell35,3,1.0727,100.18,11.085
data_1_cell35,4,1.0732,100.23,11.001
data_1_cell35,5,1.0735,100.26,11.085
data_1_cell35,6,1.0736,100.27,11.084
data_1_cell35,7,1.0738,100.29,11.002
data_1_cell35,8,1.074,100.31,11.084
data_1_cell35,9,1.0741,100.32,11.001
data_1_cell35,10,1.0743,100.33,11.001
data_1_cell35,11,1.0743,100.33,11.085
data_1_cell35,12,1.0744,100.34,11.001
data_1_cell35,13,1.0744,100.34,11.085
data_1_cell35,14,1.0745,100.35,11.085
data_1_cell35,15,1.0745,100.35,11.001
data_1_cell35,16,1.0746,100.36,11.084
data_1_cell35,17,1.0746,100.36,11.084
data_1_cell35,18,1.0747,100.37,11.0
data_1_cell35,19,1.0735,100.25,11.084
data_1_cell35,20,1.0748,100.37,11.001
data_1_cell35,21,1.0748,100.38,11.085
data_1_cell35,22,1.0748,100.38,11.084
data_1_cell35,23,1.0748,100.38,11.001
data_1_cell35,24,1.0749,100.39,11.001
data_1_cell35,25,1.0749,100.39,11.084
data_1_cell35,26,1.0749,100.39,11.084
data_1_cell35,27,1.0749,100.39,11.001
data_1_cell35,28,1.0749,100.39,11.084
data_1_cell35,29,1.075,100.39,11.001
data_1_cell35,30,1.075,100.39,11.085
data_1_cell35,31,1.075,100.4,11.001
data_1_cell35,32,1.0749,100.39,11.084
data_1_cell35,33,1.0749,100.39,11.001
data_1_cell35,34,1.075,100.39,11.001
data_1_cell35,35,1.075,100.4,11.001
data_1_cell35,36,1.0738,100.29,11.084
data_1_cell35,37,1.075,100.4,11.084
data_1_cell35,38,1.075,100.4,11.001
data_1_cell35,39,1.075,100.39,11.001
data_1_cell35,40,1.075,100.4,11.001
data_1_cell35,41,1.075,100.39,11.085
data_1_cell35,42,1.075,100.4,11.084
data_1_cell35,43,1.075,100.4,11.001
data_1_cell35,44,1.075,100.39,11.001
data_1_cell35,45,1.0749,100.39,11.085
data_1_cell35,46,1.0749,100.39,11.001
data_1_cell35,47,1.0749,100.39,11.001
data_1_cell35,48,1.0749,100.39,11.001
data_1_cell35,49,1.0751,100.4,11.001
data_1_cell35,50,1.0754,100.44,11.001
data_1_cell35,51,1.0756,100.46,11.001
data_1_cell35,52,1.0758,100.47,11.085
data_1_cell35,53,1.0758,100.47,11.084
data_1_cell35,54,1.0758,100.47,11.001
data_1_cell35,55,1.075,100.4,11.085
data_1_cell35,56,1.0749,100.39,11.001
data_1_cell35,57,1.0749,100.38,11.001
data_1_cell35,58,1.0749,100.38,11.001
data_1_cell35,59,1.0736,100.27,11.001
data_1_cell35,60,1.0748,100.38,11.001
data_1_cell35,61,1.0748,100.38,11.084
data_1_cell35,62,1.0748,100.38,11.085
data_1_cell35,63,1.0748,100.38,11.084
data_1_cell35,64,1.0747,100.37,11.001
data_1_cell35,65,1.0748,100.38,11.001
data_1_cell35,66,1.0747,100.37,11.085
data_1_cell35,67,1.0747,100.37,11.001
data_1_cell35,68,1.0747,100.37,11.001
data_1_cell35,69,1.0747,100.37,11.001
data_1_cell35,70,1.0747,100.37,11.001
data_1_cell35,71,1.0747,100.37,11.001
data_1_cell35,72,1.0746,100.36,11.085
data_1_cell35,73,1.0746,100.36,11.001
data_1_cell35,74,1.0746,100.36,11.084
data_1_cell35,75,1.0746,100.36,11.001
data_1_cell35,76,1.0745,100.35,11.001
data_1_cell35,77,1.0746,100.36,11.001
data_1_cell35,78,1.0745,100.35,11.001
data_1_cell35,79,1.0745,100.35,11.001
data_1_cell35,80,1.0744,100.34,11.084
data_1_cell35,81,1.0743,100.34,11.001
data_1_cell35,82,1.0731,100.22,11.085
data_1_cell35,83,1.0744,100.34,11.001
data_1_cell35,84,1.0744,100.34,11.085
data_1_cell35,85,1.0743,100.33,11.001
data_1_cell35,86,1.0743,100.33,11.085
data_1_cell35,87,1.0743,100.33,11.001
data_1_cell35,88,1.0743,100.33,11.085
data_1_cell35,89,1.0742,100.32,11.084
data_1_cell35,90,1.0742,100.33,11.084
data_1_cell35,91,1.0742,100.32,11.001
data_1_cell35,92,1.0742,100.32,11.084
data_1_cell35,93,1.0742,100.32,11.001
data_1_cell35,94,1.0741,100.31,11.001
data_1_cell35,95,1.0741,100.32,11.001
data_1_cell35,96,1.0741,100.31,11.001
data_1_cell35,97,1.074,100.31,11.001
data_1_cell35,98,1.074,100.3,11.084
data_1_cell35,99,1.074,100.3,11.084
data_1_cell35,100,1.0739,100.3,11.085
data_1_cell35,101,1.0739,100.29,11.085
data_1_cell35,102,1.0739,100.29,11.085
data_1_cell35,103,1.0738,100.29,11.001
data_1_cell35,104,1.0739,100.29,11.085
data_1_cell35,105,1.0726,100.17,11.001
data_1_cell35,106,1.0738,100.28,11.085
data_1_cell35,107,1.0737,100.28,11.001
data_1_cell35,108,1.0738,100.28,11.001
data_1_cell35,109,1.0737,100.28,11.002
data_1_cell35,110,1.0737,100.27,11.001
data_1_cell35,111,1.0737,100.27,11.001
data_1_cell35,112,1.0736,100.27,11.085
data_1_cell35,113,1.0736,100.26,11.001
data_1_cell35,114,1.0735,100.26,11.001
data_1_cell35,115,1.0735,100.26,11.001
data_1_cell35,116,1.0735,100.26,11.001
data_1_cell35,117,1.0735,100.26,11.084
data_1_cell35,118,1.0735,100.25,11.085
data_1_cell35,119,1.0735,100.25,11.085
data_1_cell35,120,1.0734,100.25,11.084
data_1_cell35,121,1.0734,100.25,11.001
data_1_cell35,122,1.0731,100.22,11.085
data_1_cell35,123,1.0733,100.24,11.085
data_1_cell35,124,1.0733,100.24,11.002
data_1_cell35,125,1.0732,100.23,11.085
data_1_cell35,126,1.0732,100.23,11.002
data_1_cell35,127,1.0732,100.23,11.001
data_1_cell35,128,1.0719,100.11,11.001
data_1_cell35,129,1.0731,100.22,11.001
data_1_cell35,130,1.0731,100.22,11.0
data_1_cell35,131,1.073,100.21,11.001
data_1_cell35,132,1.073,100.21,11.001
data_1_cell35,133,1.0729,100.2,11.084
data_1_cell35,134,1.0729,100.2,11.001
data_1_cell35,135,1.0729,100.2,11.001
data_1_cell35,136,1.0728,100.19,11.084
data_1_cell35,137,1.0729,100.2,11.001
data_1_cell35,138,1.0728,100.2,11.084
data_1_cell35,139,1.0728,100.19,11.085
data_1_cell35,140,1.0728,100.19,11.001
data_1_cell35,141,1.0727,100.19,11.085
data_1_cell35,142,1.0727,100.18,11.001
data_1_cell35,143,1.0726,100.17,11.085
data_1_cell35,144,1.0727,100.18,11.085
data_1_cell35,145,1.0714,100.06,11.001
data_1_cell35,146,1.0725,100.17,11.085
data_1_cell35,147,1.0725,100.16,11.001
data_1_cell35,148,1.0724,100.16,11.002
data_1_cell35,149,1.0724,100.15,11.001
data_1_cell35,150,1.0724,100.15,11.001
data_1_cell35,151,1.0724,100.15,11.084
data_1_cell35,152,1.0723,100.15,11.001
data_1_cell35,153,1.0723,100.14,11.001
data_1_cell35,154,1.0722,100.14,11.084
data_1_cell35,155,1.0722,100.14,11.001
data_1_cell35,156,1.0721,100.13,11.001
data_1_cell35,157,1.0721,100.13,11.001
data_1_cell35,158,1.0721,100.12,11.084
data_1_cell35,159,1.072,100.12,11.001
data_1_cell35,160,1.072,100.11,11.084
data_1_cell35,161,1.0719,100.11,11.084
data_1_cell35,162,1.0719,100.11,11.085
data_1_cell35,163,1.0721,100.12,11.001
data_1_cell35,164,1.0722,100.13,11.085
data_1_cell35,165,1.0722,100.13,11.001
data_1_cell35,166,1.072,100.12,11.084
data_1_cell35,167,1.0719,100.1,11.001
data_1_cell35,168,1.0705,99.98,11.084
data_1_cell35,169,1.0716,100.08,11.001
data_1_cell35,170,1.0717,100.09,11.085
data_1_cell35,171,1.0718,100.1,11.085
data_1_cell35,172,1.0719,100.1,11.085
data_1_cell35,173,1.0719,100.11,11.001
data_1_cell35,174,1.0718,100.1,11.001
data_1_cell35,175,1.0718,100.1,11.084
data_1_cell35,176,1.0717,100.09,11.085
data_1_cell35,177,1.0716,100.08,11.001
data_1_cell35,178,1.0714,100.06,11.084
data_1_cell35,179,1.0713,100.05,11.001
data_1_cell35,180,1.0712,100.04,11.001
data_1_cell35,181,1.0711,100.03,11.084
data_1_cell35,182,1.0711,100.03,11.001
data_1_cell35,183,1.071,100.03,11.001
data_1_cell35,184,1.071,100.02,11.001
data_1_cell35,185,1.0709,100.02,11.084
